value,serveur_id,diff,rolling_std,anomaly
43.994,5f5533,2.5159999999999982,2.9743679664760934,0
38.8,5f5533,-5.194000000000003,3.29654952943211,0
45.37600000000001,5f5533,6.576000000000015,2.5242469768227758,0
43.31,5f5533,-2.0660000000000096,2.5422452281396746,0
44.812,5f5533,1.5019999999999953,2.6133791917743503,0
43.582,5f5533,-1.2299999999999969,2.5907848231760062,0
41.276,5f5533,-2.3059999999999974,1.5877006014986812,0
46.916,5f5533,5.6399999999999935,2.075526246521437,0
42.69600000000001,5f5533,-4.219999999999985,2.142114095934042,0
43.522,5f5533,0.8259999999999863,2.0748760926858343,0
42.794,5f5533,-0.7280000000000015,2.1061246876667066,0
39.636,5f5533,-3.157999999999994,2.5978485714142536,0
47.184,5f5533,7.547999999999995,2.696814936179176,0
43.004,5f5533,-4.18,2.6868833245973143,0
41.67,5f5533,-1.333999999999996,2.762802707396784,0
44.46,5f5533,2.789999999999999,2.85222916330352,0
41.31399999999999,5f5533,-3.146000000000008,2.3907887401439742,0
49.562,5f5533,8.248000000000005,3.346002689777662,0
42.918,5f5533,-6.643999999999998,3.352629893083837,0
43.662,5f5533,0.7439999999999998,3.119006123751517,0
42.77,5f5533,-0.8919999999999959,3.1991441355461556,0
40.282,5f5533,-2.4880000000000067,3.44337439149438,0
46.168,5f5533,5.886000000000003,2.109123988768582,0
38.428,5f5533,-7.740000000000002,3.003949733267655,0
48.99,5f5533,10.562000000000005,4.293114347417171,0
43.38,5f5533,-5.609999999999999,4.281960158618853,0
41.36600000000001,5f5533,-2.013999999999996,4.105283766075038,0
44.154,5f5533,2.7879999999999967,3.891719774084347,0
41.56800000000001,5f5533,-2.5859999999999914,3.086342625179404,0
49.578,5f5533,8.009999999999991,3.330704009665123,0
43.63800000000001,5f5533,-5.939999999999991,3.3205022511661304,0
42.026,5f5533,-1.612000000000009,3.19743196956548,0
44.48,5f5533,2.4539999999999935,3.1997659289390845,0
39.196,5f5533,-5.283999999999999,3.8149860812327074,0
47.256,5f5533,8.060000000000002,2.9841510015411665,0
42.394,5f5533,-4.862000000000002,3.002727227038626,0
42.864,5f5533,0.46999999999999886,2.952831861112164,0
42.63,5f5533,-0.23399999999999466,2.873128260276423,0
40.43,5f5533,-2.200000000000003,2.508743350763304,0
46.62,5f5533,6.189999999999998,2.248953267633423,0
45.024,5f5533,-1.5959999999999965,2.3791987726962196,0
40.54,5f5533,-4.484000000000002,2.7378124844479514,0
47.63,5f5533,7.090000000000003,3.3835805295573143,0
39.132,5f5533,-8.498000000000005,3.759545078862506,0
48.59,5f5533,9.458000000000006,4.206981958601606,0
41.854,5f5533,-6.736000000000004,4.286701435836094,0
42.348,5f5533,0.4939999999999998,4.038473127309296,0
44.014,5f5533,1.666000000000004,3.4928559661112732,0
39.684,5f5533,-4.330000000000005,3.3379092258476932,0
47.37,5f5533,7.686,2.865518801194482,0
43.216,5f5533,-4.153999999999996,2.7865761787539807,0
43.076,5f5533,-0.14000000000000057,2.741325591752862,0
45.4,5f5533,2.323999999999998,2.876572821953106,0
39.078,5f5533,-6.321999999999996,3.095137153665279,0
49.466,5f5533,10.387999999999998,3.7921146079726182,0
43.084,5f5533,-6.381999999999998,3.7997996262960125,0
42.864,5f5533,-0.22000000000000597,3.81413355822778,0
43.24,5f5533,0.3760000000000048,3.734354937602904,0
40.046,5f5533,-3.1940000000000026,3.4597840973100107,0
46.38399999999999,5f5533,6.337999999999994,2.246349215949972,0
39.122,5f5533,-7.261999999999993,2.874721064729383,0
49.788,5f5533,10.665999999999997,4.438122350724369,0
42.042,5f5533,-7.745999999999995,4.502121144527225,0
41.948,5f5533,-0.0940000000000012,4.210736895128836,0
47.582,5f5533,5.634,4.419404801554085,0
39.038,5f5533,-8.544000000000004,4.44313794519136,0
50.938,5f5533,11.900000000000006,4.825795768575311,0
42.636,5f5533,-8.302,4.762918726999171,0
41.31,5f5533,-1.3260000000000005,4.8536636883903865,0
45.04600000000001,5f5533,3.736000000000004,4.5479389617715,0
39.506,5f5533,-5.540000000000006,4.428853485948621,0
47.676,5f5533,8.170000000000002,3.2004714027778896,0
42.676,5f5533,-5.0,3.198649902693178,0
41.478,5f5533,-1.1980000000000004,3.174059041668741,0
44.102,5f5533,2.6239999999999952,3.0688152111195985,0
38.708,5f5533,-5.393999999999998,3.3127097669429166,0
49.178,5f5533,10.469999999999999,3.8718206053482205,0
43.544,5f5533,-5.634,3.8603028378611834,0
43.826,5f5533,0.2820000000000036,3.70753055280725,0
44.038,5f5533,0.2119999999999962,3.706646624645952,0
38.522,5f5533,-5.515999999999998,3.7716273410822576,0
48.826,5f5533,10.304000000000002,3.6479072356625535,0
42.048,5f5533,-6.777999999999999,3.7295865722622836,0
42.582,5f5533,0.5339999999999989,3.739879035476824,0
44.554,5f5533,1.9720000000000013,3.7756224387508732,0
39.014,5f5533,-5.539999999999999,3.623089179139689,0
48.874,5f5533,9.86,3.6410636907364196,0
42.13,5f5533,-6.744,3.6335474676958768,0
44.554,5f5533,2.4239999999999995,3.625397523030989,0
44.43600000000001,5f5533,-0.117999999999995,3.6198470685927084,0
41.52,5f5533,-2.916000000000004,2.891442062362545,0
48.524,5f5533,7.003999999999998,2.7540837314793722,0
42.37,5f5533,-6.1540000000000035,2.710011291489274,0
43.262,5f5533,0.892000000000003,2.738891527607344,0
43.712,5f5533,0.45000000000000284,2.7306846760472445,0
40.376,5f5533,-3.3360000000000056,3.011134869114831,0
47.184,5f5533,6.808,2.4818680867441576,0
41.57,5f5533,-5.613999999999997,2.5868879372711637,0
43.756,5f5533,2.186,2.5982634200556123,0
43.122,5f5533,-0.6340000000000003,2.5893695757846253,0
41.714,5f5533,-1.4080000000000013,2.274325658299428,0
46.22,5f5533,4.506,1.8888840091437784,0
44.86,5f5533,-1.3599999999999994,1.7104604058554795,0
43.098,5f5533,-1.7620000000000005,1.752415818234716,0
42.84,5f5533,-0.25799999999999557,1.7840568376593913,0
39.8,5f5533,-3.0400000000000063,2.4208562121693866,0
44.86,5f5533,5.060000000000002,2.0707758932339884,0
41.478,5f5533,-3.381999999999998,1.8934976102437535,0
41.878,5f5533,0.3999999999999986,1.861855311241646,0
43.68600000000001,5f5533,1.808000000000007,1.972954839827508,0
40.046,5f5533,-3.6400000000000077,1.8953059911261825,0
47.09,5f5533,7.044000000000004,2.7094761117232515,0
44.43,5f5533,-2.6600000000000037,2.6608840636147866,0
43.206,5f5533,-1.2239999999999966,2.530839544498865,0
45.522,5f5533,2.3159999999999954,2.65973442283235,0
40.492,5f5533,-5.030000000000001,2.4938155505167905,0
46.55,5f5533,6.058,2.3416011615984726,0
44.202,5f5533,-2.347999999999999,2.334316345313827,0
44.934,5f5533,0.7319999999999993,2.3162581894079532,0
42.548,5f5533,-2.3859999999999957,2.318696444125281,0
40.586,5f5533,-1.9620000000000033,2.2858740122760977,0
45.822,5f5533,5.236000000000004,2.0777663006217,0
43.014,5f5533,-2.808,2.0622131800565904,0
43.92,5f5533,0.9059999999999988,1.9159566800945844,0
45.07,5f5533,1.1499999999999986,2.036800628436473,0
40.352,5f5533,-4.7180000000000035,2.126449341037589,0
47.588,5f5533,7.236000000000004,2.6600994718241844,0
42.558,5f5533,-5.030000000000001,2.7092380478649853,0
43.802,5f5533,1.2439999999999998,2.7095080734331223,0
41.99800000000001,5f5533,-1.8039999999999878,2.718789215808955,0
42.018,5f5533,0.019999999999988916,2.3505095617757377,0
41.666,5f5533,-0.35200000000000387,0.8420954815214364,0
38.74,5f5533,-2.925999999999995,1.8272830103732132,0
49.788,5f5533,11.047999999999995,4.118482973134519,0
41.844,5f5533,-7.9439999999999955,4.126939931716834,0
41.22,5f5533,-0.6240000000000023,4.180368500503143,0
46.244,5f5533,5.024000000000001,4.405798361250681,0
44.672,5f5533,-1.5720000000000027,3.48300284237604,0
45.234,5f5533,0.5620000000000047,2.1944847231182294,0
40.798,5f5533,-4.436,2.465757246770092,0
40.822,5f5533,0.02400000000000091,2.5674785296082208,0
46.006,5f5533,5.1839999999999975,2.5066241840370034,0
39.604,5f5533,-6.402000000000001,2.909718061943264,0
48.934,5f5533,9.329999999999998,4.034312729573538,0
41.408,5f5533,-7.525999999999996,3.9506309875764325,0
42.066,5f5533,0.6580000000000013,3.7870292842806514,0
45.164,5f5533,3.097999999999999,3.6704186682174513,0
38.632,5f5533,-6.532000000000004,3.9399103035474186,0
49.38399999999999,5f5533,10.751999999999995,4.104188494696501,0
42.968,5f5533,-6.41599999999999,3.9788565191521084,0
45.188,5f5533,2.219999999999999,3.9139866121385025,0
43.04600000000001,5f5533,-2.141999999999996,3.907270761029916,0
39.474,5f5533,-3.57200000000001,3.635171797865867,0
49.694,5f5533,10.220000000000006,3.75051383146355,0
41.356,5f5533,-8.338000000000001,3.9341452438870763,0
42.048,5f5533,0.6920000000000002,3.897982914277475,0
43.802,5f5533,1.7539999999999978,3.908867508626912,0
39.648,5f5533,-4.153999999999996,3.867121772067588,0
46.304,5f5533,6.655999999999999,2.5360388009647954,0
43.076,5f5533,-3.2280000000000015,2.4343698979405444,0
45.47,5f5533,2.3939999999999984,2.5847727172808166,0
42.952,5f5533,-2.5180000000000007,2.600999807766084,0
41.98,5f5533,-0.9720000000000013,1.836592714784461,0
44.694,5f5533,2.7140000000000057,1.414805569680604,0
43.41,5f5533,-1.284000000000006,1.3895082583415177,0
43.99,5f5533,0.5800000000000054,1.0295150314585968,0
43.662,5f5533,-0.32800000000000296,0.9999175966044576,0
41.976000000000006,5f5533,-1.6859999999999928,1.0014852969461046,0
44.95399999999999,5f5533,2.9779999999999873,1.0796669856947734,0
39.062,5f5533,-5.891999999999996,2.3143645348127406,0
48.07,5f5533,9.008000000000003,3.3553555996345934,0
40.822,5f5533,-7.2479999999999976,3.564422421655304,0
42.94,5f5533,2.117999999999995,3.522581553349634,0
46.146,5f5533,3.206000000000003,3.708942706486472,0
40.002,5f5533,-6.143999999999998,3.448239550843189,0
49.178,5f5533,9.175999999999995,3.8228895877332483,0
40.54,5f5533,-8.637999999999998,3.87978983966906,0
41.614,5f5533,1.073999999999998,3.9936048878174213,0
44.36600000000001,5f5533,2.7520000000000095,3.771479815669057,0
39.038,5f5533,-5.32800000000001,3.9902926208486345,0
49.14,5f5533,10.102000000000004,3.97546711720762,0
41.872,5f5533,-7.268000000000001,3.815894390572037,0
42.162,5f5533,0.28999999999999915,3.7662850131129435,0
42.718,5f5533,0.5560000000000045,3.723245089971794,0
40.752,5f5533,-1.966000000000001,3.326661569802248,0
49.46,5f5533,8.707999999999998,3.4665471581963483,0
42.652,5f5533,-6.808,3.397869508971646,0
43.404,5f5533,0.7520000000000024,3.315543273733474,0
42.652,5f5533,-0.7520000000000024,3.321040800712825,0
40.234,5f5533,-2.4179999999999993,3.4450348038879457,0
46.55,5f5533,6.315999999999995,2.2699266067428487,0
43.7,5f5533,-2.8499999999999943,2.266784947894078,0
44.86,5f5533,1.1599999999999966,2.3732233776025438,0
41.544,5f5533,-3.3160000000000025,2.5303104157393763,0
42.028,5f5533,0.48400000000000176,2.0558085513975444,0
44.624,5f5533,2.5960000000000036,1.5029129049945582,0
40.54,5f5533,-4.084000000000003,1.9247761428277927,0
49.672,5f5533,9.131999999999998,3.672410216737675,0
43.106,5f5533,-6.565999999999995,3.5078625970809245,0
41.292,5f5533,-1.814,3.6244899227338587,0
45.136,5f5533,3.844000000000001,3.659005220001649,0
38.874,5f5533,-6.2620000000000005,4.096741876174192,0
49.054,5f5533,10.18,3.871482248441704,0
41.08600000000001,5f5533,-7.967999999999989,4.024266243677116,0
41.244,5f5533,0.15799999999998704,4.029676562703156,0
44.484,5f5533,3.240000000000002,3.9563451315575455,0
38.404,5f5533,-6.079999999999998,4.080971796030825,0
48.99,5f5533,10.585999999999999,4.056693579751748,0
43.084,5f5533,-5.905999999999999,3.9371714720087017,0
41.972,5f5533,-1.1120000000000019,3.8575037524284026,0
46.83,5f5533,4.857999999999997,4.1554896221744215,0
39.408,5f5533,-7.421999999999997,3.8383320856850536,0
45.974,5f5533,6.565999999999995,3.0187379482159793,0
43.052,5f5533,-2.921999999999997,3.0197511818027687,0
44.624,5f5533,1.5720000000000027,2.927354232066791,0
41.606,5f5533,-3.0180000000000007,2.5645602352058527,0
41.198,5f5533,-0.40800000000000125,2.015711586512116,0
46.478,5f5533,5.280000000000001,2.188621209802926,0
39.414,5f5533,-7.064,2.8380986593138453,0
50.104,5f5533,10.689999999999998,4.408093011722791,0
43.094,5f5533,-7.009999999999998,4.2745218212098735,0
41.854,5f5533,-1.240000000000002,4.173686044733049,0
46.478,5f5533,4.624000000000002,4.173686044733049,0
38.944,5f5533,-7.533999999999999,4.311138271964769,0
46.808,5f5533,7.863999999999997,3.294764756397522,0
42.864,5f5533,-3.9440000000000026,3.3023232428094036,0
42.958,5f5533,0.0940000000000012,3.20958732549829,0
43.122,5f5533,0.16400000000000148,2.78247465397245,0
39.882,5f5533,-3.240000000000002,2.458533139902563,0
46.338,5f5533,6.456000000000003,2.285494082249861,0
42.664,5f5533,-3.6739999999999995,2.2909306405910947,0
43.732,5f5533,1.0679999999999978,2.3140248053984127,0
45.356,5f5533,1.6240000000000023,2.5148094957668796,0
40.446,5f5533,-4.910000000000004,2.3110580260995808,0
47.324,5f5533,6.878,2.61388844444428,0
44.36600000000001,5f5533,-2.9579999999999913,2.5211491824165067,0
43.478,5f5533,-0.8880000000000052,2.5365768271431106,0
41.93600000000001,5f5533,-1.5419999999999945,2.605087714454016,0
40.47,5f5533,-1.4660000000000082,2.598043340669906,0
46.408,5f5533,5.938000000000002,2.274428895349162,0
42.63,5f5533,-3.7779999999999987,2.2085983790628676,0
43.322,5f5533,0.6920000000000002,2.200970967550258,0
43.826,5f5533,0.5039999999999978,2.144163986265792,0
39.32,5f5533,-4.506,2.5509075247839066,0
49.062,5f5533,9.741999999999997,3.5077052327696054,0
41.62,5f5533,-7.442,3.607495807343264,0
44.83600000000001,5f5533,3.2160000000000153,3.659331796926771,0
43.404,5f5533,-1.4320000000000093,3.6615107264624105,0
39.186,5f5533,-4.2180000000000035,3.7013855243677716,0
49.672,5f5533,10.485999999999997,3.9286125795246485,0
41.666,5f5533,-8.006,3.9224453087327187,0
41.826,5f5533,0.1600000000000037,3.9455520779732645,0
44.624,5f5533,2.798000000000002,4.002438406771454,0
38.732,5f5533,-5.892000000000003,4.125061696508209,0
46.95399999999999,5f5533,8.221999999999994,3.1368020020395013,0
43.146,5f5533,-3.8079999999999927,3.0769710430875206,0
43.708,5f5533,0.5619999999999976,3.003053312879944,0
42.3,5f5533,-1.4080000000000013,2.9520077913174747,0
39.622,5f5533,-2.6779999999999973,2.6434352649533754,0
47.536,5f5533,7.9140000000000015,2.8572054178863597,0
43.26,5f5533,-4.276000000000003,2.85649911605083,0
42.864,5f5533,-0.3960000000000008,2.8501987299132536,0
44.154,5f5533,1.2900000000000063,2.8380086680627374,0
38.78,5f5533,-5.374000000000002,3.1342200305656878,0
47.198,5f5533,8.418,3.0221643237916695,0
42.606,5f5533,-4.591999999999999,3.0358100731104902,0
43.68600000000001,5f5533,1.0800000000000054,3.040707023045655,0
43.378,5f5533,-0.30800000000000693,3.0048435566596683,0
43.182,5f5533,-0.19599999999999795,1.8251399946303755,0
44.972,5f5533,1.7899999999999991,0.8797199554399384,0
45.104,5f5533,0.1319999999999979,0.9079464741929361,0
43.99,5f5533,-1.1139999999999972,0.8861902730223356,0
43.544,5f5533,-0.44600000000000506,0.8537135350920774,0
40.118,5f5533,-3.425999999999995,2.0254112668787165,0
45.298,5f5533,5.18,2.0871150423489517,0
42.578,5f5533,-2.719999999999999,1.9355290749557672,0
43.34,5f5533,0.7620000000000005,1.882376901685497,0
42.69600000000001,5f5533,-0.6439999999999912,1.8563841197335866,0
40.282,5f5533,-2.4140000000000157,1.79753308731691,0
45.63,5f5533,5.348000000000006,1.9134777761968094,0
45.234,5f5533,-0.3960000000000008,2.153541919721843,0
42.934,5f5533,-2.3000000000000043,2.1657052431019364,0
44.624,5f5533,1.6900000000000048,2.1904901734541826,0
39.28,5f5533,-5.344000000000001,2.5945918368790237,0
46.83,5f5533,7.549999999999997,2.876398233902831,0
43.058,5f5533,-3.7719999999999985,2.763900359998385,0
43.076,5f5533,0.018000000000000682,2.7593446323355857,0
41.756,5f5533,-1.3200000000000003,2.732397116086725,0
41.312,5f5533,-0.4440000000000026,2.171515323454837,0
44.722,5f5533,3.4100000000000037,1.3360154190723452,0
38.31,5f5533,-6.411999999999999,2.375933753284964,0
49.452,5f5533,11.141999999999996,4.210867701555006,0
43.896,5f5533,-5.555999999999997,4.147061465664485,0
42.408,5f5533,-1.4879999999999995,4.02719440802146,0
46.268,5f5533,3.8599999999999994,4.17633801314015,0
39.948,5f5533,-6.32,3.641921031543589,0
48.85,5f5533,8.902000000000001,3.437110996170985,0
41.644,5f5533,-7.206000000000003,3.6405577594648,0
42.488,5f5533,0.8440000000000012,3.6329487747557594,0
43.706,5f5533,1.2180000000000035,3.376433799143589,0
39.93,5f5533,-3.7760000000000034,3.380944069339097,0
48.462,5f5533,8.532000000000004,3.2231614914551194,0
41.332,5f5533,-7.130000000000003,3.2646823428932827,0
42.88800000000001,5f5533,1.5560000000000116,3.248235028442245,0
45.612,5f5533,2.7239999999999895,3.4204100923718634,0
39.324,5f5533,-6.288000000000004,3.5914115330882463,0
48.732,5f5533,9.408000000000001,3.6850374217908928,0
43.176,5f5533,-5.555999999999997,3.4912927118761283,0
43.312,5f5533,0.13599999999999568,3.4642025344946856,0
44.188,5f5533,0.8760000000000048,3.3586790260457042,0
39.456,5f5533,-4.731999999999999,3.315468473685025,0
46.918,5f5533,7.461999999999996,2.674407597954956,0
42.606,5f5533,-4.311999999999998,2.6989120030114284,0
41.714,5f5533,-0.892000000000003,2.7896348865037983,0
43.896,5f5533,2.182000000000002,2.7608371918675396,0
39.718,5f5533,-4.177999999999997,2.6800053731287674,0
51.38399999999999,5f5533,11.66599999999999,4.470620851738528,0
42.43,5f5533,-8.953999999999994,4.483672021903399,0
44.06800000000001,5f5533,1.6380000000000123,4.327000023110638,0
44.95399999999999,5f5533,0.8859999999999815,4.328222406485083,0
39.166,5f5533,-5.787999999999997,4.485227173733736,0
46.924,5f5533,7.758000000000003,2.9192729916880444,0
41.478,5f5533,-5.445999999999998,3.035907442594257,0
41.996,5f5533,0.5180000000000007,3.049323006832675,0
43.978,5f5533,1.9819999999999993,2.9134671441426994,0
37.276,5f5533,-6.701999999999998,3.54263726621833,0
47.23,5f5533,9.953999999999994,3.643051852499343,0
42.63,5f5533,-4.599999999999994,3.6070783190830453,0
44.108,5f5533,1.4779999999999944,3.638965072654462,0
42.91,5f5533,-1.1980000000000004,3.6016175810320323,0
41.15,5f5533,-1.759999999999998,2.283325819938816,0
46.55,5f5533,5.399999999999999,2.018355964640338,0
44.802,5f5533,-1.7479999999999976,2.026196436676208,0
42.724,5f5533,-2.078000000000003,2.0850408149480617,0
43.582,5f5533,0.8580000000000041,2.048592882931921,0
39.86,5f5533,-3.7220000000000013,2.4927965821541145,0
47.348,5f5533,7.4879999999999995,2.7489833029684414,0
43.17,5f5533,-4.177999999999997,2.6758798926706673,0
42.982,5f5533,-0.1880000000000024,2.6635680580753323,0
43.036,5f5533,0.054000000000002046,2.6648386817965477,0
41.42,5f5533,-1.6159999999999997,2.2183573201806905,0
47.91,5f5533,6.489999999999995,2.4576286944937964,0
45.306,5f5533,-2.603999999999999,2.5263715482880618,0
42.58600000000001,5f5533,-2.7199999999999847,2.5770872705438954,0
43.868,5f5533,1.2819999999999894,2.5213754182984007,0
38.49,5f5533,-5.378,3.489037689678812,0
47.562,5f5533,9.071999999999996,3.38426251936803,0
43.004,5f5533,-4.558,3.2413253462124274,0
41.772,5f5533,-1.2319999999999993,3.2937396982759686,0
43.592,5f5533,1.8200000000000003,3.27655032007736,0
40.376,5f5533,-3.216000000000001,2.702524597482726,0
45.972,5f5533,5.596000000000004,2.0952620838451392,0
45.188,5f5533,-0.7839999999999989,2.3260455713504857,0
43.218,5f5533,-1.9699999999999989,2.1601127748335944,0
45.094,5f5533,1.8759999999999977,2.2492911772377044,0
40.14,5f5533,-4.954000000000001,2.3440338734752455,0
47.84,5f5533,7.700000000000003,2.8472277745202383,0
41.74800000000001,5f5533,-6.091999999999992,2.989847153283805,0
41.83,5f5533,0.08199999999998653,3.0976046874963252,0
44.47,5f5533,2.6400000000000006,3.020395139712546,0
38.646,5f5533,-5.823999999999998,3.4437185134675414,0
49.062,5f5533,10.415999999999997,3.8951301903786404,0
42.37,5f5533,-6.692,3.8487687381809765,0
41.652,5f5533,-0.7179999999999964,3.866266416065915,0
45.932,5f5533,4.280000000000001,4.034183287853844,0
39.244,5f5533,-6.688000000000002,3.8581241555967694,0
51.488,5f5533,12.244,4.756526800092629,0
41.096,5f5533,-10.392000000000003,4.906614800450444,0
42.13800000000001,5f5533,1.0420000000000158,4.855936655270471,0
44.53,5f5533,2.391999999999989,4.7544304811406475,0
39.014,5f5533,-5.515999999999998,4.8091098136764625,0
47.442,5f5533,8.427999999999997,3.2483472720753013,0
42.978,5f5533,-4.463999999999999,3.1008509799729413,0
43.574,5f5533,0.5959999999999965,3.041468855668136,0
42.88800000000001,5f5533,-0.6859999999999857,2.991717767437153,0
39.836,5f5533,-3.052000000000014,2.715440074831186,0
48.356,5f5533,8.520000000000003,3.0681692912874365,0
43.592,5f5533,-4.764000000000003,3.052982672731584,0
45.61,5f5533,2.0180000000000007,3.1738318796053777,0
42.36600000000001,5f5533,-3.2439999999999927,3.229962538482355,0
40.214,5f5533,-2.152000000000008,3.1118018574451995,0
44.448,5f5533,4.234000000000002,2.06884267164015,0
43.048,5f5533,-1.3999999999999986,2.060384721356456,0
42.958,5f5533,-0.09000000000000341,1.5404133211573314,0
43.428,5f5533,0.46999999999999886,1.5718069856057473,0
39.038,5f5533,-4.390000000000001,2.0685816396746244,0
46.644,5f5533,7.606000000000002,2.700034296078309,0
42.724,5f5533,-3.9200000000000017,2.703176427834312,0
44.718,5f5533,1.9940000000000069,2.815374007125729,0
44.32,5f5533,-0.39800000000000324,2.8527027885847556,0
41.338,5f5533,-2.9819999999999993,2.019280366863248,0
49.19,5f5533,7.851999999999997,2.9673061857515695,0
43.56800000000001,5f5533,-5.621999999999986,2.8662911924645007,0
43.006,5f5533,-0.5620000000000118,2.9535989572044925,0
42.982,5f5533,-0.02400000000000091,3.0096476870224165,0
39.53,5f5533,-3.451999999999998,3.4833011928340727,0
46.478,5f5533,6.948,2.4696532550135695,0
43.428,5f5533,-3.0500000000000043,2.46398928569081,0
43.316,5f5533,-0.11199999999999477,2.465410554045538,0
44.202,5f5533,0.8859999999999957,2.505075088694788,0
41.444,5f5533,-2.7579999999999956,1.8202458075763597,0
46.902,5f5533,5.457999999999998,1.9805511354164373,0
45.56399999999999,5f5533,-1.338000000000008,2.091749220150319,0
41.762,5f5533,-3.8019999999999925,2.36891899397159,0
44.174,5f5533,2.411999999999999,2.368280642153579,0
38.84,5f5533,-5.333999999999996,3.201987945011535,0
47.378,5f5533,8.537999999999997,3.3346662201784496,0
43.544,5f5533,-3.834000000000003,3.14570736083303,0
43.56800000000001,5f5533,0.02400000000001512,3.0502178938559816,0
42.924,5f5533,-0.6440000000000126,3.032421342755512,0
40.492,5f5533,-2.432000000000002,2.4694289218358287,0
45.816,5f5533,5.324000000000005,1.9028261087128198,0
40.868,5f5533,-4.948,2.164422509585178,0
49.448,5f5533,8.579999999999998,3.7486985474960988,0
41.508,5f5533,-7.939999999999998,3.8925000706485897,0
40.212,5f5533,-1.2959999999999994,3.9504496959206112,0
45.822,5f5533,5.609999999999999,3.951303177433902,0
40.156,5f5533,-5.666000000000004,4.0837075311534266,0
49.334,5f5533,9.178000000000004,4.041805883512865,0
41.104,5f5533,-8.230000000000004,4.092959173996143,0
41.642,5f5533,0.5380000000000038,3.864591931886117,0
44.062,5f5533,2.4199999999999946,3.6890972879553035,0
38.63800000000001,5f5533,-5.423999999999985,4.052892300567469,0
48.324,5f5533,9.685999999999986,3.6618391553970517,0
43.42,5f5533,-4.903999999999996,3.545579952560527,0
42.756,5f5533,-0.6640000000000015,3.455712661666066,0
46.752,5f5533,3.996000000000002,3.7717051846610845,0
39.836,5f5533,-6.916000000000004,3.3636499223313057,0
49.216,5f5533,9.380000000000003,3.647564667007214,0
42.184,5f5533,-7.032000000000004,3.7700709807640735,0
41.83,5f5533,-0.3539999999999992,3.8768281880938886,0
43.63800000000001,5f5533,1.808000000000014,3.553541501094251,0
38.618,5f5533,-5.02000000000001,3.880565061946406,0
45.448,5f5533,6.829999999999998,2.5239910459426995,0
42.7,5f5533,-2.7479999999999976,2.5263818397065294,0
41.972,5f5533,-0.7280000000000015,2.518500585665795,0
46.658,5f5533,4.686,3.150040190219658,0
38.836,5f5533,-7.822000000000003,3.073432478516344,0
49.788,5f5533,10.951999999999998,4.273030680910136,0
41.526,5f5533,-8.261999999999993,4.392282550109825,0
41.55,5f5533,0.023999999999993804,4.438939828382365,0
44.264,5f5533,2.7140000000000057,4.156406284279622,0
39.892,5f5533,-4.372,3.8985061241453987,0
48.334,5f5533,8.442,3.3136090897990855,0
41.948,5f5533,-6.386000000000003,3.268137512406592,0
42.074,5f5533,0.12599999999999767,3.2099792522692683,0
43.806,5f5533,1.7319999999999993,3.1820925819339623,0
38.732,5f5533,-5.073999999999998,3.509948318707713,0
48.92,5f5533,10.188000000000002,3.7359724303050093,0
43.756,5f5533,-5.1640000000000015,3.68421915743339,0
45.084,5f5533,1.328000000000003,3.647351477442135,0
42.82,5f5533,-2.264000000000003,3.6908856389760007,0
40.53,5f5533,-2.289999999999999,3.1075662502993167,0
45.518,5f5533,4.9879999999999995,1.9950916770913576,0
39.338,5f5533,-6.18,2.7222281315126824,0
48.68600000000001,5f5533,9.348000000000006,3.791389296814451,0
40.774,5f5533,-7.912000000000006,3.972794885216087,0
41.74800000000001,5f5533,0.9740000000000109,3.820252766506313,0
44.948,5f5533,3.1999999999999886,3.741968626271353,0
39.152,5f5533,-5.795999999999999,3.789327486507218,0
51.028,5f5533,11.875999999999998,4.694908731807164,0
41.08,5f5533,-9.948,4.651798275935787,0
44.108,5f5533,3.0279999999999987,4.536316920145599,0
43.322,5f5533,-0.7859999999999943,4.515263447463414,0
39.924,5f5533,-3.3980000000000032,4.328579998105524,0
47.002,5f5533,7.078000000000003,2.7594160976552797,0
43.49800000000001,5f5533,-3.5039999999999907,2.521312594661593,0
44.694,5f5533,1.1959999999999908,2.565754469936513,0
42.136,5f5533,-2.558,2.6610999981209185,0
40.61,5f5533,-1.5260000000000034,2.4425150971896112,0
45.962,5f5533,5.352000000000004,2.099266538579401,0
43.154,5f5533,-2.808,2.100069332188613,0
45.734,5f5533,2.5799999999999983,2.3120698951370753,0
42.918,5f5533,-2.8160000000000025,2.2197163782788096,0
42.294,5f5533,-0.6240000000000023,1.706773798720634,0
45.51600000000001,5f5533,3.2220000000000155,1.586851977973766,0
38.56800000000001,5f5533,-6.948,2.913443666865564,0
49.052,5f5533,10.483999999999988,3.9007346487551766,0
40.916,5f5533,-8.136000000000003,4.09508036551166,0
42.562,5f5533,1.6460000000000008,4.080854224301466,0
44.154,5f5533,1.5920000000000059,3.9409149699021757,0
38.564,5f5533,-5.590000000000003,3.9420526125356443,0
49.056,5f5533,10.491999999999997,3.9435753828219235,0
41.374,5f5533,-7.681999999999995,3.886510259860263,0
44.758,5f5533,3.3840000000000003,3.928435464660093,0
43.802,5f5533,-0.9560000000000031,3.9187463811784435,0
41.08,5f5533,-2.7220000000000013,3.224833329026359,0
46.452,5f5533,5.372,2.278383023110722,0
42.764,5f5533,-3.6879999999999953,2.025982527071544,0
43.842,5f5533,1.0779999999999959,1.9546002148775008,0
